2010-07-24T11:36:47;48;41;null;51.48968517780304;0.06815493106842041;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:48;48;39;null;51.48966372013092;0.06814420223236084;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:49;48;40;null;51.48965835571289;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:50;48;40;null;51.48965299129486;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:51;48;40;null;51.48965299129486;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:52;48;41;null;51.48965299129486;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:53;48;40;null;51.48965299129486;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:54;48;41;null;51.48964762687683;0.06813883781433105;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:55;48;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:56;48;40;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:57;32;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:58;32;40;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:36:59;32;40;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:00;32;40;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:01;32;40;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:02;32;40;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:03;32;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:04;32;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:05;24;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:06;24;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:07;24;41;null;51.48964762687683;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:08;24;41;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:09;24;40;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:10;24;41;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:11;24;41;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:12;24;40;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:13;24;41;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:14;24;41;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:15;24;42;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:16;16;42;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:17;16;42;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:18;16;43;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:19;16;43;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:20;16;43;null;51.4896422624588;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:21;12;43;null;51.48963689804077;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:22;12;43;null;51.48963689804077;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:23;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:24;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:25;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:26;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:27;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:28;12;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:29;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:30;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:31;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:32;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:33;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:34;16;45;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:35;16;44;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:36;16;45;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:37;16;45;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:38;16;45;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
2010-07-24T11:37:39;16;45;null;51.48963153362274;0.06813347339630127;gps;null;Bundle[mParcelledData.dataSize=4];Drossq
